Pos| Game| Year| Genre| Publisher| North America| Europe| Japan| Rest of World| GlobalGame| Console system
Code Lyoko: Quest for Infinity| https://www.vgchartz.com/game/12739/code-lyoko-quest-for-infinity/| 2007| Action| Game Factory| 0.07| 0.02| 0.00| 0.01| 0.10| Nintendo Wii
Family Party: 30 Great Games| https://www.vgchartz.com/game/28228/family-party-30-great-games/| 2008| Misc| D3 Publisher| 0.08| 0.01| 0.00| 0.01| 0.09| Nintendo Wii
Little League World Series Baseball 2008| https://www.vgchartz.com/game/23582/little-league-world-series-baseball-2008/| 2008| Sports| Activision| 0.09| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Big League Sports: Summer| https://www.vgchartz.com/game/35743/big-league-sports-summer/| 2009| Sports| Activision| 0.09| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Championship Foosball| https://www.vgchartz.com/game/28218/championship-foosball/| 2008| Sports| 505 Games| 0.09| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Rygar: The Battle of Argus| https://www.vgchartz.com/game/16289/rygar-the-battle-of-argus/| 2008| Action| Tecmo| 0.09| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Monopoly Collection| https://www.vgchartz.com/game/67129/monopoly-collection/| 2011| Misc| Electronic Arts| 0.02| 0.07| 0.00| 0.01| 0.09| Nintendo Wii
Green Lantern: Rise of the Manhunters| https://www.vgchartz.com/game/46328/green-lantern-rise-of-the-manhunters/| 2011| Action| Warner Bros. Interactive| 0.05| 0.03| 0.00| 0.01| 0.09| Nintendo Wii
Alvin and the Chipmunks: Chipwrecked| https://www.vgchartz.com/game/52955/alvin-and-the-chipmunks-chipwrecked/| 2011| Misc| Majesco| 0.07| 0.01| 0.00| 0.01| 0.09| Nintendo Wii
Generator Rex: Agent of Providence| https://www.vgchartz.com/game/51134/generator-rex-agent-of-providence/| 2011| Action| Activision| 0.07| 0.01| 0.00| 0.01| 0.09| Nintendo Wii
Kawasaki 4X4 Quad Bikes| https://www.vgchartz.com/game/13732/kawasaki-quad-bikes/| 2007| Racing| Data Design Interactive| 0.07| 0.01| 0.00| 0.01| 0.09| Nintendo Wii
Alien Monster Bowling League| https://www.vgchartz.com/game/39440/alien-monster-bowling-league/| 2009| Sports| Destineer| 0.09| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
U-Sing Volume 2| https://www.vgchartz.com/game/46133/u-sing-2/| 2010| Misc| Mindscape| 0.00| 0.08| 0.00| 0.01| 0.09| Nintendo Wii
Go Play City Sports| https://www.vgchartz.com/game/34563/go-play-city-sports/| 2009| Sports| Majesco| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
The Daring Game for Girls| https://www.vgchartz.com/game/35872/the-daring-game-for-girls/| N/A| Adventure| Majesco| 0.09| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Animal Planet: Vet Life| https://www.vgchartz.com/game/38378/animal-planet-vet-life/| 2009| Simulation| Activision| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
NERF N-Strike: Double Blast Bundle| https://www.vgchartz.com/game/48879/nerf-n-strike-double-blast-bundle/| 2010| Shooter| Electronic Arts| 0.09| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Karaoke Joysound Wii Super DX: Hitori de Minna de Utai Houdai!| https://www.vgchartz.com/game/47750/karaoke-joysound-wii-super-dx-hitori-de-minna-de-utai-houdai/| 2010| Misc| Hudson Soft| 0.00| 0.00| 0.09| 0.00| 0.09| Nintendo Wii
Playmobil Circus| https://www.vgchartz.com/game/40058/playmobil-circus/| 2009| Action| DreamCatcher Interactive| 0.06| 0.02| 0.00| 0.01| 0.09| Nintendo Wii
Space Chimps| https://www.vgchartz.com/game/23242/space-chimps/| 2008| Platform| Brash Entertainment| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Fishing Master World Tour| https://www.vgchartz.com/game/29457/fishing-master-world-tour/| 2009| Sports| Hudson Entertainment| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Momu-chan Diet Wii: Figurobics by Chon Dayon| https://www.vgchartz.com/game/47507/momu-chan-diet-wii-figurobics-by-chon-dayon/| 2010| Misc| Hudson Soft| 0.00| 0.00| 0.09| 0.00| 0.09| Nintendo Wii
Family Gameshow| https://www.vgchartz.com/game/40649/family-gameshow/| 2009| Misc| Zushi Games| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Remington Super Slam Hunting Alaska| https://www.vgchartz.com/game/50357/remington-super-slam-hunting-alaska/| 2011| Sports| Mastiff| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Rock Band: Country Track Pack 2| https://www.vgchartz.com/game/49915/rock-band-country-track-pack-2/| 2011| Misc| MTV Games| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Ski & Shoot| https://www.vgchartz.com/game/27707/ski-and-shoot/| 2008| Sports| Conspiracy Entertainment| 0.04| 0.04| 0.00| 0.01| 0.09| Nintendo Wii
Naruto Shippuuden Ninja Fighting Wars Ex 2| https://www.vgchartz.com/game/13204/naruto-shippuuden-gekitou-ninja-taisen-ex-2/| 2007| Fighting| Takara Tomy| 0.00| 0.00| 0.09| 0.00| 0.09| Nintendo Wii
BIT.TRIP COMPLETE| https://www.vgchartz.com/game/51931/bittrip-complete/| 2011| Misc| Aksys Games| 0.06| 0.02| 0.00| 0.01| 0.09| Nintendo Wii
The Mummy: Tomb of the Dragon Emperor| https://www.vgchartz.com/game/22521/the-mummy-tomb-of-the-dragon-emperor/| 2008| Adventure| Sierra Entertainment| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
MLB Superstars| https://www.vgchartz.com/game/27867/mlb-superstars/| 2008| Sports| 2K Sports| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Jambo! Safari Animal Rescue| https://www.vgchartz.com/game/34666/jambo-safari-animal-rescue/| 2009| Simulation| Sega| 0.07| 0.01| 0.00| 0.01| 0.09| Nintendo Wii
Spider-Man: Edge of Time| https://www.vgchartz.com/game/50834/spider-man-edge-of-time/| 2011| Action| Activision| 0.06| 0.02| 0.00| 0.01| 0.09| Nintendo Wii
Ant Bully| https://www.vgchartz.com/game/4827/the-ant-bully/| 2006| Platform| Midway Games| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
Agatha Christie: Evil Under the Sun| https://www.vgchartz.com/game/26797/agatha-christie-evil-under-the-sun/| 2008| Adventure| The Adventure Company| 0.06| 0.02| 0.00| 0.01| 0.09| Nintendo Wii
Jumper: Griffin's Story| https://www.vgchartz.com/game/16523/jumper-griffins-story/| 2008| Action| Brash Entertainment| 0.08| 0.00| 0.00| 0.01| 0.09| Nintendo Wii
